"REF_DATE","GEO","DGUID","Statistic","Household tenure","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Parking, storage fees and other dues","Dollars","81","units","0","v64476968","1.1.3.265","29","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other expenses for recreational vehicles","Dollars","81","units","0","v64476969","1.1.3.266","67","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Education","Dollars","81","units","0","v54530572","1.1.3.35","1402","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Tuition fees","Dollars","81","units","0","v64476970","1.1.3.267","1385","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Tuition fees for kindergarten, elementary and secondary schools","Dollars","81","units","0","v64476971","1.1.3.268","296","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Tuition fees for university","Dollars","81","units","0","v64476972","1.1.3.269","516","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Tuition fees for other training (college, trade and professional institutions)","Dollars","81","units","0","v64476973","1.1.3.270","256","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other educational services","Dollars","81","units","0","v64476974","1.1.3.271","48","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Personal interest courses and lessons (excluding driving lessons)","Dollars","81","units","0","v64476975","1.1.3.272","269","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Textbooks and school supplies","Dollars","81","units","0","v64476976","1.1.3.273","18","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Reading materials and other printed matter","Dollars","81","units","0","v54530573","1.1.3.36","244","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Newspapers","Dollars","81","units","0","v64476977","1.1.3.274","25","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Magazines and periodicals","Dollars","81","units","0","v64476978","1.1.3.275","39","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Books and E-Books (excluding school books)","Dollars","81","units","0","v64476979","1.1.3.276","167","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Maps, sheet music and other printed matter","Dollars","81","units","0","v64476980","1.1.3.277","11","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Services related to reading materials (e.g. photocopying, library fees)","Dollars","81","units","0","v64476981","1.1.3.278","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Tobacco products and alcoholic beverages","Dollars","81","units","0","v54530574","1.1.3.37","1389","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Tobacco products and smokers' supplies","Dollars","81","units","0","v64476982","1.1.3.279","416","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Cigarettes","Dollars","81","units","0","v64476983","1.1.3.280","386","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other tobacco products and smokers' supplies","Dollars","81","units","0","v64476984","1.1.3.281","29","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Alcoholic beverages","Dollars","81","units","0","v64476985","1.1.3.282","973","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Alcoholic beverages served on licensed premises and in restaurants","Dollars","81","units","0","v64476986","1.1.3.283","234","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Alcoholic beverages purchased from stores","Dollars","81","units","0","v64476987","1.1.3.284","738","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Self-made alcoholic beverages","Dollars","81","units","0","v64476988","1.1.3.285","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Games of chance","Dollars","81","units","0","v54530575","1.1.3.38","163","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Government-run lotteries","Dollars","81","units","0","v64476989","1.1.3.286","139","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other games of chance","Dollars","81","units","0","v64476990","1.1.3.287","25","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Casinos, bingos and gaming machines","Dollars","81","units","0","v64476991","1.1.3.288","15","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Non-government lotteries and raffle tickets","Dollars","81","units","0","v64476992","1.1.3.289","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Miscellaneous expenditures","Dollars","81","units","0","v54530576","1.1.3.39","1848","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Financial services","Dollars","81","units","0","v64476993","1.1.3.290","697","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Service charges for banks and other financial institutions","Dollars","81","units","0","v64476994","1.1.3.291","262","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Stock and bond commissions","Dollars","81","units","0","v64476995","1.1.3.292","93","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Brokerage fees and other similar services","Dollars","81","units","0","v64476996","1.1.3.293","64","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other financial services","Dollars","81","units","0","v64476997","1.1.3.294","278","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other miscellaneous goods and services","Dollars","81","units","0","v64476998","1.1.3.295","1150","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Forfeit of deposits, fines, and money lost or stolen","Dollars","81","units","0","v64476999","1.1.3.296","93","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Legal services not related to dwellings","Dollars","81","units","0","v64477000","1.1.3.297","215","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Dues to unions and professional associations","Dollars","81","units","0","v64477001","1.1.3.298","398","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Contributions and dues for social clubs and other organizations","Dollars","81","units","0","v64477002","1.1.3.299","71","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Funeral services","Dollars","81","units","0","v64477003","1.1.3.300","59","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Government services","Dollars","81","units","0","v64477004","1.1.3.301","105","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Wholesale/retail memberships","Dollars","81","units","0","v64477005","1.1.3.302","70","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other goods and services","Dollars","81","units","0","v64477006","1.1.3.303","226","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Discounts and refunds","Dollars","81","units","0","v64477007","1.1.3.304","-103","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Recycling fees and other environmental fees","Dollars","81","units","0","v64477008","1.1.3.305","8","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Other general expenditures","Dollars","81","units","0","v64477009","1.1.3.306","9","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Owner with mortgage","Income taxes","Dollars","81","units","0","v54530577","1.1.3.40","16706","","","","0"
